CryoSleep,Age,VIP,Target,Num,over_15,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,Deck_encoded,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Side_P,Side_S
0,32.0,0,False,1624,1,0.0,0.0,1.0,0.0,5.0,725.0,0.0,1641.0,0.0,0.0,0.0,1.0
1,16.0,0,True,1352,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,32.0,0,False,540,1,0.0,0.0,1.0,0.0,4.0,857.0,158.0,0.0,33.0,0.0,1.0,0.0
0,48.0,0,False,1733,1,1.0,0.0,0.0,0.0,5.0,0.0,1570.0,1.0,0.0,2.0,1.0,0.0
0,25.0,0,False,1734,1,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,14.0,1491.0,1.0,0.0
1,46.0,0,True,278,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,32.0,0,False,317,1,0.0,1.0,0.0,0.0,2.0,0.0,2154.0,0.0,9655.0,859.0,0.0,1.0
0,50.0,0,True,317,1,0.0,1.0,0.0,0.0,2.0,0.0,3070.0,0.0,44.0,562.0,0.0,1.0
0,31.0,0,False,1625,1,0.0,0.0,1.0,0.0,5.0,1997.0,0.0,0.0,0.0,0.0,0.0,1.0
1,27.0,0,True,1625,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,52.0,1,False,279,1,0.0,1.0,0.0,0.0,2.0,0.0,831.0,1536.0,0.0,7953.0,1.0,0.0
1,34.0,0,True,279,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40.0,0,True,279,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,36.0,0,True,279,1,0.0,1.0,0.0,0.0,2.0,0.0,1055.0,18.0,1669.0,49.0,1.0,0.0
0,19.0,0,False,1354,1,1.0,0.0,0.0,0.0,6.0,112.0,0.0,265.0,396.0,0.0,0.0,1.0
1,33.0,0,True,280,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,23.0,0,False,1627,1,1.0,0.0,0.0,0.0,5.0,29.0,0.0,0.0,332.0,270.0,0.0,1.0
0,57.0,0,False,319,1,0.0,1.0,0.0,0.0,2.0,0.0,4301.0,31.0,665.0,6329.0,0.0,1.0
1,24.0,0,True,319,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,19.0,0,True,319,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,54.0,0,True,319,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,28.0,0,True,319,1,0.0,1.0,0.0,0.0,2.0,1004.0,2423.0,0.0,0.0,17.0,0.0,1.0
0,26.0,1,True,319,1,0.0,1.0,0.0,0.0,2.0,1.0,5610.0,0.0,5.0,119.0,0.0,1.0
1,43.0,0,False,1355,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,39.0,0,False,1628,1,1.0,0.0,0.0,0.0,5.0,0.0,21.0,63.0,677.0,0.0,0.0,1.0
0,21.0,0,True,1629,1,1.0,0.0,0.0,0.0,5.0,32.0,640.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,False,1630,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,608.0,37.0,0.0,0.0,1.0
0,35.0,0,False,542,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,61.0,0,True,1736,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21.0,0,False,1737,1,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,687.0,10.0,1.0,0.0
1,14.0,0,True,1379,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,38.0,0,False,263,1,0.0,0.0,1.0,0.0,3.0,1161.0,0.0,19.0,0.0,0.0,1.0,0.0
1,23.0,0,True,1356,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,31.0,1,False,281,1,0.0,1.0,0.0,0.0,2.0,8243.0,280.0,0.0,3220.0,2285.0,1.0,0.0
0,66.0,1,False,556,1,0.0,1.0,0.0,0.0,4.0,0.0,1828.0,1.0,1873.0,45.0,0.0,1.0
1,56.0,0,False,1380,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21.0,0,False,1632,1,1.0,0.0,0.0,0.0,5.0,39.0,53.0,94.0,33.0,518.0,0.0,1.0
0,49.0,0,False,331,1,0.0,1.0,0.0,0.0,1.0,0.0,2808.0,1083.0,110.0,1132.0,0.0,1.0
0,21.0,0,False,331,1,0.0,1.0,0.0,0.0,1.0,2.0,4887.0,64.0,4952.0,1734.0,0.0,1.0
0,27.0,0,True,252,1,0.0,0.0,1.0,0.0,3.0,244.0,0.0,492.0,297.0,23.0,0.0,1.0
0,23.0,0,False,1633,1,1.0,0.0,0.0,0.0,5.0,0.0,1.0,51.0,1711.0,219.0,0.0,1.0
0,27.0,0,False,1738,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,716.0,0.0,1.0,0.0
0,49.0,0,False,1382,1,1.0,0.0,0.0,0.0,6.0,188.0,0.0,143.0,1443.0,555.0,1.0,0.0
0,38.0,0,False,1382,1,1.0,0.0,0.0,0.0,6.0,0.0,847.0,3.0,34.0,0.0,1.0,0.0
1,60.0,0,True,332,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,47.0,0,False,1358,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,29.0,1,True,253,1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,19.0,0,True,1360,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,32.0,1,False,282,1,0.0,1.0,0.0,0.0,2.0,65.0,0.0,0.0,88.0,9811.0,1.0,0.0
1,22.0,0,True,1383,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,35.0,0,True,1635,1,0.0,0.0,1.0,0.0,5.0,319.0,0.0,6331.0,8.0,0.0,0.0,1.0
0,28.0,0,True,1740,1,1.0,0.0,0.0,0.0,5.0,0.0,62.0,3.0,667.0,0.0,1.0,0.0
1,22.0,0,False,1384,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,42.0,0,True,543,1,0.0,0.0,1.0,0.0,4.0,770.0,0.0,1301.0,0.0,0.0,1.0,0.0
0,37.0,0,True,283,1,0.0,1.0,0.0,0.0,2.0,18.0,4754.0,1.0,1254.0,2.0,1.0,0.0
0,31.0,0,True,1743,1,0.0,0.0,1.0,0.0,5.0,49.0,322.0,977.0,0.0,0.0,1.0,0.0
0,33.0,1,False,254,1,0.0,0.0,1.0,0.0,3.0,1264.0,1787.0,36.0,473.0,337.0,0.0,1.0
0,48.0,0,False,279,1,0.0,1.0,0.0,0.0,1.0,3784.0,917.0,146.0,1770.0,880.0,1.0,0.0
0,31.0,0,False,279,1,0.0,1.0,0.0,0.0,1.0,0.0,529.0,0.0,0.0,3884.0,1.0,0.0
1,18.0,0,True,279,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44.0,0,True,1744,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2036.0,2.0,1.0,1.0,0.0
1,22.0,0,True,1385,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,18.0,0,False,1746,1,1.0,0.0,0.0,0.0,5.0,490.0,0.0,54.0,195.0,0.0,1.0,0.0
1,48.0,0,True,1747,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2.0,0,True,1747,0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,0,True,1747,0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,43.0,0,False,1364,1,1.0,0.0,0.0,0.0,6.0,21.0,0.0,863.0,0.0,0.0,0.0,1.0
0,51.0,0,False,1365,1,1.0,0.0,0.0,0.0,6.0,590.0,28.0,73.0,0.0,82.0,0.0,1.0
0,48.0,0,True,1637,1,1.0,0.0,0.0,0.0,5.0,0.0,717.0,0.0,0.0,10.0,0.0,1.0
0,51.0,0,False,1748,1,0.0,0.0,1.0,0.0,5.0,870.0,28.0,278.0,154.0,1288.0,1.0,0.0
0,20.0,0,True,1750,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,327.0,0.0,1.0,0.0
0,41.0,0,False,102,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,27.0,0,True,1751,1,1.0,0.0,0.0,0.0,5.0,3.0,0.0,10.0,4.0,855.0,1.0,0.0
0,56.0,0,False,320,1,0.0,1.0,0.0,0.0,2.0,53.0,3033.0,0.0,140.0,6102.0,0.0,1.0
1,26.0,0,True,333,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21.0,0,False,1369,1,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,839.0,0.0,0.0,1.0
0,23.0,0,False,1642,1,1.0,0.0,0.0,0.0,5.0,348.0,210.0,0.0,0.0,1.0,0.0,1.0
0,28.0,0,False,559,1,0.0,1.0,0.0,0.0,4.0,0.0,101.0,0.0,0.0,12143.0,0.0,1.0
1,40.0,0,True,1643,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,39.0,0,False,1643,1,0.0,0.0,1.0,0.0,5.0,5327.0,0.0,290.0,0.0,0.0,0.0,1.0
1,16.0,0,True,1643,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,20.0,0,False,1372,1,1.0,0.0,0.0,0.0,6.0,59.0,29.0,27.0,0.0,0.0,0.0,1.0
0,24.0,0,False,1645,1,1.0,0.0,0.0,0.0,5.0,686.0,0.0,13.0,0.0,0.0,0.0,1.0
0,45.0,1,False,266,1,0.0,0.0,1.0,0.0,3.0,1093.0,950.0,341.0,0.0,0.0,1.0,0.0
0,33.0,0,True,266,1,0.0,0.0,1.0,0.0,3.0,1914.0,5.0,0.0,0.0,228.0,1.0,0.0
1,19.0,0,False,544,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,15.0,0,False,1647,0,1.0,0.0,0.0,0.0,5.0,114.0,161.0,22.0,419.0,0.0,0.0,1.0
0,18.0,0,False,1753,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,717.0,0.0,1.0,0.0
0,21.0,0,False,1755,1,1.0,0.0,0.0,0.0,5.0,129.0,106.0,280.0,183.0,18.0,1.0,0.0
1,37.0,0,True,1648,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,53.0,0,False,257,1,0.0,1.0,0.0,0.0,3.0,0.0,847.0,0.0,630.0,2060.0,0.0,1.0
0,19.0,0,False,545,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,17.0,0,False,1756,1,0.0,0.0,1.0,0.0,5.0,387.0,0.0,28.0,2183.0,0.0,1.0,0.0
0,58.0,0,True,547,1,1.0,0.0,0.0,0.0,4.0,487.0,0.0,195.0,0.0,7.0,1.0,0.0
0,18.0,0,False,280,1,0.0,1.0,0.0,0.0,1.0,0.0,1878.0,0.0,18572.0,10028.0,1.0,0.0
0,25.0,1,True,280,1,0.0,1.0,0.0,0.0,1.0,0.0,3978.0,0.0,266.0,597.0,1.0,0.0
1,39.0,0,True,334,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,40.0,0,True,334,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,27.0,1,False,548,1,0.0,0.0,1.0,0.0,4.0,3.0,952.0,208.0,951.0,0.0,1.0,0.0
0,3.0,0,True,1758,0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,18.0,0,True,1758,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,18.0,0,True,1391,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,29.0,0,False,1375,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,22.0,0,False,1392,1,1.0,0.0,0.0,0.0,6.0,3.0,214.0,0.0,0.0,591.0,1.0,0.0
0,34.0,0,True,88,1,0.0,1.0,0.0,0.0,0.0,0.0,3636.0,0.0,70.0,27.0,1.0,0.0
1,19.0,0,False,1377,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,False,1651,1,0.0,0.0,1.0,0.0,5.0,5757.0,0.0,206.0,0.0,0.0,0.0,1.0
0,33.0,0,False,89,1,0.0,1.0,0.0,0.0,0.0,0.0,739.0,0.0,140.0,6901.0,1.0,0.0
0,34.0,0,True,1652,1,1.0,0.0,0.0,0.0,5.0,10.0,4.0,1.0,0.0,791.0,0.0,1.0
1,18.0,0,True,1378,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,40.0,0,True,1653,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,53.0,0,False,258,1,0.0,0.0,1.0,0.0,3.0,1042.0,0.0,2.0,1.0,11.0,0.0,1.0
1,8.0,0,True,1653,0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,54.0,0,False,1653,1,0.0,0.0,1.0,0.0,5.0,1763.0,0.0,11.0,0.0,0.0,0.0,1.0
1,29.0,0,True,1653,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,56.0,0,True,1654,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21.0,0,False,1379,1,1.0,0.0,0.0,0.0,6.0,4.0,3.0,149.0,17.0,442.0,0.0,1.0
1,25.0,1,True,323,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,33.0,0,True,323,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,22.0,0,False,1655,1,1.0,0.0,0.0,0.0,5.0,4.0,0.0,72.0,21.0,600.0,0.0,1.0
0,50.0,0,False,259,1,0.0,0.0,1.0,0.0,3.0,748.0,164.0,269.0,0.0,0.0,0.0,1.0
0,24.0,0,False,550,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,396.0,256.0,1482.0,1.0,0.0
0,25.0,0,False,1763,1,0.0,0.0,0.0,1.0,5.0,637.0,0.0,89.0,312.0,2.0,1.0,0.0
1,59.0,0,True,562,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,False,267,1,0.0,1.0,0.0,0.0,3.0,6.0,728.0,0.0,1273.0,1116.0,1.0,0.0
0,19.0,0,False,268,1,0.0,1.0,0.0,0.0,3.0,0.0,1406.0,0.0,4199.0,2123.0,1.0,0.0
0,37.0,0,False,1381,1,1.0,0.0,0.0,0.0,6.0,210.0,3.0,601.0,1.0,68.0,0.0,1.0
1,22.0,0,True,551,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,44.0,0,True,284,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25.0,0,True,284,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23.0,0,True,1382,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,6.0,0,True,1394,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,39.0,0,True,1394,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,14.0,0,False,1383,0,1.0,0.0,0.0,0.0,6.0,547.0,145.0,5.0,0.0,9.0,0.0,1.0
1,3.0,0,False,1396,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21.0,0,False,1396,1,1.0,0.0,0.0,0.0,6.0,10.0,1028.0,3.0,2519.0,0.0,1.0,0.0
1,24.0,0,False,1396,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,37.0,0,False,1765,1,0.0,0.0,1.0,0.0,5.0,50.0,0.0,343.0,2205.0,0.0,1.0,0.0
1,21.0,0,True,1765,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,67.0,0,False,324,1,0.0,1.0,0.0,0.0,2.0,0.0,82.0,0.0,2279.0,293.0,0.0,1.0
1,13.0,0,True,324,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,False,324,1,0.0,1.0,0.0,0.0,2.0,0.0,226.0,0.0,436.0,4051.0,0.0,1.0
1,33.0,0,True,324,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,18.0,0,False,1386,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,False,1658,1,1.0,0.0,0.0,0.0,5.0,13.0,221.0,0.0,1154.0,0.0,0.0,1.0
0,26.0,0,False,563,1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,148.0,551.0,89.0,0.0,1.0
0,21.0,0,True,1387,1,1.0,0.0,0.0,0.0,6.0,0.0,2202.0,9.0,71.0,100.0,0.0,1.0
0,27.0,0,False,564,1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,994.0,0.0,0.0,1.0
1,15.0,0,True,1398,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,24.0,0,False,1766,1,1.0,0.0,0.0,0.0,5.0,2.0,644.0,0.0,0.0,0.0,1.0,0.0
0,31.0,0,False,1399,1,0.0,0.0,0.0,1.0,6.0,4.0,9.0,870.0,0.0,0.0,1.0,0.0
0,10.0,0,True,1388,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,23.0,0,True,1400,1,1.0,0.0,0.0,0.0,6.0,4.0,3.0,1785.0,0.0,0.0,1.0,0.0
0,50.0,0,True,565,1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,117.0,712.0,0.0,0.0,1.0
1,13.0,0,True,1389,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,43.0,0,False,1767,1,0.0,0.0,1.0,0.0,5.0,27.0,0.0,797.0,830.0,161.0,1.0,0.0
1,20.0,0,True,1767,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21.0,0,True,1768,1,1.0,0.0,0.0,0.0,5.0,11.0,1475.0,0.0,0.0,0.0,1.0,0.0
0,18.0,0,False,336,1,0.0,1.0,0.0,0.0,1.0,0.0,694.0,0.0,0.0,1370.0,0.0,1.0
1,16.0,0,True,336,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,47.0,0,False,566,1,0.0,1.0,0.0,0.0,4.0,187.0,268.0,977.0,3441.0,236.0,0.0,1.0
0,35.0,1,False,1659,1,0.0,0.0,1.0,0.0,5.0,1234.0,35.0,7.0,0.0,0.0,0.0,1.0
0,46.0,0,False,1661,1,1.0,0.0,0.0,0.0,5.0,135.0,0.0,0.0,0.0,928.0,0.0,1.0
1,6.0,0,False,1390,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,False,1770,1,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,15.0,854.0,1.0,0.0
0,49.0,0,False,1664,1,1.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,686.0,0.0,1.0
1,28.0,0,True,1391,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,37.0,0,False,553,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,17.0,0,False,1665,1,1.0,0.0,0.0,0.0,5.0,2.0,33.0,97.0,553.0,0.0,0.0,1.0
0,38.0,0,False,1392,1,1.0,0.0,0.0,0.0,6.0,1739.0,0.0,0.0,83.0,0.0,0.0,1.0
0,18.0,0,False,554,1,1.0,0.0,0.0,0.0,4.0,224.0,0.0,0.0,0.0,1384.0,1.0,0.0
1,55.0,0,True,1772,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,28.0,0,True,1773,1,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,25.0,0,True,1773,1,0.0,0.0,1.0,0.0,5.0,987.0,0.0,6221.0,141.0,0.0,1.0,0.0
0,17.0,0,False,555,1,0.0,0.0,1.0,0.0,4.0,330.0,1.0,967.0,0.0,0.0,1.0,0.0
1,22.0,0,False,1402,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,4.0,0,True,1402,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,3.0,0,True,1402,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,21.0,0,False,567,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,False,260,1,0.0,0.0,1.0,0.0,3.0,1455.0,2207.0,163.0,2354.0,0.0,0.0,1.0
0,50.0,0,False,1666,1,1.0,0.0,0.0,0.0,5.0,133.0,0.0,525.0,0.0,31.0,0.0,1.0
0,3.0,0,True,1667,0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,19.0,0,False,1667,1,0.0,0.0,1.0,0.0,5.0,1146.0,0.0,3.0,0.0,0.0,0.0,1.0
1,22.0,0,True,1667,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,20.0,0,False,1774,1,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,625.0,1.0,0.0
0,18.0,0,False,1775,1,0.0,0.0,1.0,0.0,5.0,2048.0,0.0,2.0,848.0,0.0,1.0,0.0
0,27.0,0,False,1668,1,1.0,0.0,0.0,0.0,5.0,20.0,0.0,11.0,0.0,848.0,0.0,1.0
0,29.0,0,False,1668,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1972.0,0.0,1.0
0,23.0,0,True,1776,1,1.0,0.0,0.0,0.0,5.0,1.0,26.0,1908.0,318.0,0.0,1.0,0.0
1,48.0,0,True,325,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,32.0,0,False,325,1,0.0,1.0,0.0,0.0,2.0,0.0,1285.0,0.0,3030.0,334.0,0.0,1.0
1,55.0,0,True,325,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,49.0,0,False,325,1,0.0,1.0,0.0,0.0,2.0,3.0,1108.0,2.0,5775.0,1964.0,0.0,1.0
1,15.0,0,True,1404,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50.0,0,True,1393,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,35.0,0,False,1779,1,1.0,0.0,0.0,0.0,5.0,777.0,0.0,23.0,0.0,61.0,1.0,0.0
0,29.0,0,False,103,1,0.0,1.0,0.0,0.0,0.0,0.0,4455.0,0.0,1663.0,4435.0,0.0,1.0
0,38.0,1,False,103,1,0.0,1.0,0.0,0.0,0.0,0.0,1298.0,0.0,1841.0,1547.0,0.0,1.0
1,29.0,1,True,103,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,39.0,0,True,1780,1,0.0,0.0,1.0,0.0,5.0,200.0,0.0,1083.0,65.0,0.0,1.0,0.0
0,49.0,0,True,568,1,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1364.0,226.0,0.0,0.0,1.0
0,39.0,0,False,1673,1,0.0,0.0,1.0,0.0,5.0,345.0,0.0,848.0,0.0,116.0,0.0,1.0
0,19.0,0,True,1781,1,1.0,0.0,0.0,0.0,5.0,125.0,556.0,23.0,0.0,0.0,1.0,0.0
0,19.0,0,False,1675,1,1.0,0.0,0.0,0.0,5.0,886.0,0.0,0.0,1587.0,12.0,0.0,1.0
0,14.0,0,True,1394,0,1.0,0.0,0.0,0.0,6.0,450.0,4791.0,896.0,0.0,0.0,0.0,1.0
0,40.0,0,False,1395,1,1.0,0.0,0.0,0.0,6.0,909.0,0.0,0.0,0.0,0.0,0.0,1.0
0,20.0,0,False,1676,1,0.0,0.0,1.0,0.0,5.0,733.0,0.0,455.0,0.0,0.0,0.0,1.0
1,6.0,0,True,1783,0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,41.0,0,False,269,1,0.0,0.0,1.0,0.0,3.0,806.0,16.0,125.0,1008.0,0.0,1.0,0.0
0,37.0,0,False,556,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,31.0,0,False,1677,1,1.0,0.0,0.0,0.0,5.0,949.0,0.0,22.0,0.0,0.0,0.0,1.0
0,8.0,0,False,1397,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,55.0,0,False,1677,1,1.0,0.0,0.0,0.0,5.0,506.0,0.0,456.0,0.0,0.0,0.0,1.0
1,16.0,0,True,1398,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.0,0,True,90,1,0.0,1.0,0.0,0.0,0.0,1.0,764.0,1.0,265.0,1539.0,1.0,0.0
0,40.0,0,False,1406,1,1.0,0.0,0.0,0.0,6.0,21.0,155.0,0.0,267.0,0.0,1.0,0.0
1,27.0,0,True,285,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,21.0,0,False,1784,1,0.0,0.0,1.0,0.0,5.0,4924.0,0.0,49.0,2.0,0.0,1.0,0.0
1,25.0,0,True,281,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44.0,0,False,1786,1,0.0,0.0,1.0,0.0,5.0,0.0,971.0,700.0,0.0,0.0,1.0,0.0
